img_name,left_front_wheel,lfw_x,lfw_y,left_back_wheel,lbw_x,lbw_y,left_armor,la_x,la_y,front,f_x,f_y,right_front_wheel,rfw_x,rfw_y,right_back_wheel,rbw_x,rbw_y,right_armor,ra_x,ra_y,back,b_x,b_y
,,,,,,,,,,,,,,,,,,,,,,,,
4variationblur0.png,1,0.099739583,0.010648148,1,0.2515625,0.00462963,1,0.1703125,0.037962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
4variationblur1.png,1,0.099739583,0.010648148,1,0.2515625,0.00462963,1,0.170572917,0.037962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
4variationblur2.png,1,0.099739583,0.010648148,1,0.2515625,0.004166667,1,0.1703125,0.037962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
4variationblur3.png,1,0.099479167,0.010648148,1,0.251041667,0.00462963,1,0.170052083,0.037962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
4variationblur4.png,1,0.099479167,0.010648148,1,0.25078125,0.004166667,1,0.169791667,0.037962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
4variationblur5.png,1,0.098958333,0.010648148,1,0.250520833,0.00462963,1,0.16953125,0.038425926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
4variationblur6.png,1,0.0984375,0.010648148,1,0.250260417,0.005092593,1,0.16953125,0.038425926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
4variationblur7.png,1,0.0984375,0.010648148,1,0.250260417,0.004166667,1,0.169270833,0.037962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
4variationblur8.png,1,0.097916667,0.010185185,1,0.250520833,0.004166667,1,0.169270833,0.037962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
4variationblur9.png,1,0.097916667,0.009259259,1,0.251041667,0.003240741,1,0.16953125,0.037962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
4variationblur10.png,1,0.097916667,0.009259259,1,0.2515625,0.003240741,1,0.16953125,0.037962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
4variationblur11.png,1,0.098177083,0.009259259,1,0.25234375,0.003240741,1,0.1703125,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
4variationblur12.png,1,0.097916667,0.010185185,1,0.252604167,0.002314815,1,0.170572917,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
4variationblur13.png,1,0.097916667,0.010185185,1,0.253645833,0.001851852,1,0.170572917,0.036574074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
4variationblur14.png,1,0.0984375,0.009722222,1,0.254166667,0.000462963,1,0.170572917,0.035648148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
4variationblur15.png,1,0.09921875,0.009722222,1,0.254947917,-0.000462963,1,0.17109375,0.035648148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
4variationblur16.png,1,0.099479167,0.009722222,1,0.255729167,-0.000462963,1,0.17109375,0.035648148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
4variationblur17.png,1,0.099479167,0.006944444,1,0.255729167,-0.002777778,1,0.170833333,0.034722222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
4variationblur18.png,1,0.09921875,0.005092593,1,0.255989583,-0.003703704,1,0.1703125,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
4variationblur19.png,1,0.0984375,0.003703704,1,0.25625,-0.005555556,1,0.169791667,0.031944444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
4variationblur20.png,1,0.097395833,0.000925926,1,0.255729167,-0.007407407,1,0.169270833,0.030555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
4variationblur21.png,1,0.095833333,0.001851852,1,0.255989583,-0.007407407,1,0.16875,0.030555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
4variationblur22.png,1,0.09453125,0.001388889,1,0.255729167,-0.009722222,1,0.167708333,0.02962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
4variationblur23.png,1,0.093489583,0.000925926,1,0.254947917,-0.0125,1,0.166145833,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
4variationblur24.png,1,0.092708333,0.000462963,1,0.2546875,-0.013888889,1,0.165104167,0.026851852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
4variationblur25.png,1,0.0921875,-0.000925926,1,0.254427083,-0.016203704,1,0.1640625,0.025462963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
4variationblur26.png,1,0.091666667,-0.003240741,1,0.254427083,-0.018981481,1,0.163020833,0.023611111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
4variationblur27.png,1,0.090625,-0.005555556,1,0.254166667,-0.019907407,1,0.161197917,0.023148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
4variationblur28.png,1,0.0890625,-0.007407407,1,0.253385417,-0.021296296,1,0.16015625,0.021759259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
