img_name,left_front_wheel,lfw_x,lfw_y,left_back_wheel,lbw_x,lbw_y,left_armor,la_x,la_y,front,f_x,f_y,right_front_wheel,rfw_x,rfw_y,right_back_wheel,rbw_x,rbw_y,right_armor,ra_x,ra_y,back,b_x,b_y
4variation0.jpg,1,0.099739583,0.010648148,1,0.2515625,0.00462963,1,0.1703125,0.037962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation1.jpg,1,0.099739583,0.010648148,1,0.2515625,0.00462963,1,0.170572917,0.037962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation2.jpg,1,0.099739583,0.010648148,1,0.2515625,0.004166667,1,0.1703125,0.037962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation3.jpg,1,0.099479167,0.010648148,1,0.251041667,0.00462963,1,0.170052083,0.037962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation4.jpg,1,0.099479167,0.010648148,1,0.25078125,0.004166667,1,0.169791667,0.037962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation5.jpg,1,0.098958333,0.010648148,1,0.250520833,0.00462963,1,0.16953125,0.038425926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation6.jpg,1,0.0984375,0.010648148,1,0.250260417,0.005092593,1,0.16953125,0.038425926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation7.jpg,1,0.0984375,0.010648148,1,0.250260417,0.004166667,1,0.169270833,0.037962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation8.jpg,1,0.097916667,0.010185185,1,0.250520833,0.004166667,1,0.169270833,0.037962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation9.jpg,1,0.097916667,0.009259259,1,0.251041667,0.003240741,1,0.16953125,0.037962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation10.jpg,1,0.097916667,0.009259259,1,0.2515625,0.003240741,1,0.16953125,0.037962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation11.jpg,1,0.098177083,0.009259259,1,0.25234375,0.003240741,1,0.1703125,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation12.jpg,1,0.097916667,0.010185185,1,0.252604167,0.002314815,1,0.170572917,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation13.jpg,1,0.097916667,0.010185185,1,0.253645833,0.001851852,1,0.170572917,0.036574074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation14.jpg,1,0.0984375,0.009722222,1,0.254166667,0.000462963,1,0.170572917,0.035648148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation15.jpg,1,0.09921875,0.009722222,1,0.254947917,-0.000462963,1,0.17109375,0.035648148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation16.jpg,1,0.099479167,0.009722222,1,0.255729167,-0.000462963,1,0.17109375,0.035648148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation17.jpg,1,0.099479167,0.006944444,1,0.255729167,-0.002777778,1,0.170833333,0.034722222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation18.jpg,1,0.09921875,0.005092593,1,0.255989583,-0.003703704,1,0.1703125,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation19.jpg,1,0.0984375,0.003703704,1,0.25625,-0.005555556,1,0.169791667,0.031944444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation20.jpg,1,0.097395833,0.000925926,1,0.255729167,-0.007407407,1,0.169270833,0.030555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation21.jpg,1,0.095833333,0.001851852,1,0.255989583,-0.007407407,1,0.16875,0.030555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation22.jpg,1,0.09453125,0.001388889,1,0.255729167,-0.009722222,1,0.167708333,0.02962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation23.jpg,1,0.093489583,0.000925926,1,0.254947917,-0.0125,1,0.166145833,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation24.jpg,1,0.092708333,0.000462963,1,0.2546875,-0.013888889,1,0.165104167,0.026851852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation25.jpg,1,0.0921875,-0.000925926,1,0.254427083,-0.016203704,1,0.1640625,0.025462963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation26.jpg,1,0.091666667,-0.003240741,1,0.254427083,-0.018981481,1,0.163020833,0.023611111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation27.jpg,1,0.090625,-0.005555556,1,0.254166667,-0.019907407,1,0.161197917,0.023148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation28.jpg,1,0.0890625,-0.007407407,1,0.253385417,-0.021296296,1,0.16015625,0.021759259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation29.jpg,1,0.0875,-0.009722222,1,0.252864583,-0.024074074,1,0.159114583,0.02037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation30.jpg,1,0.0859375,-0.012037037,1,0.252864583,-0.026851852,1,0.158072917,0.018518519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation31.jpg,1,0.084375,-0.012962963,1,0.252864583,-0.028703704,1,0.157291667,0.01712963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation32.jpg,1,0.08359375,-0.013888889,1,0.253125,-0.031018519,1,0.156510417,0.015740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation33.jpg,1,0.083333333,-0.015740741,1,0.253125,-0.035185185,1,0.155989583,0.012962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation34.jpg,1,0.083333333,-0.018981481,1,0.254166667,-0.038425926,1,0.15546875,0.009722222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation35.jpg,1,0.08359375,-0.022685185,1,0.254947917,-0.04212963,1,0.155208333,0.006944444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation36.jpg,1,0.08359375,-0.027777778,1,0.25625,-0.046296296,1,0.155208333,0.004166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation37.jpg,1,0.083072917,-0.031481481,1,0.25703125,-0.050462963,1,0.154947917,0.000925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation38.jpg,1,0.08125,-0.035185185,1,0.2578125,-0.053703704,1,0.154427083,-0.001388889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation39.jpg,1,0.079427083,-0.038888889,1,0.258854167,-0.056481481,1,0.1546875,-0.003240741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation40.jpg,1,0.077604167,-0.041666667,1,0.259895833,-0.060185185,1,0.154166667,-0.006018519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation41.jpg,1,0.074479167,-0.043518519,1,0.260416667,-0.063888889,1,0.153125,-0.006944444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation42.jpg,1,0.070833333,-0.047222222,1,0.262239583,-0.068981481,1,0.152604167,-0.011111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation43.jpg,1,0.066666667,-0.049537037,1,0.26328125,-0.074074074,1,0.151822917,-0.014351852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation44.jpg,1,0.0625,-0.051851852,1,0.26484375,-0.07962963,1,0.151302083,-0.017592593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation45.jpg,1,0.0625,-0.051851852,1,0.265364583,-0.084722222,1,0.150260417,-0.02037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation46.jpg,1,0.051822917,-0.056018519,1,0.265364583,-0.089814815,1,0.148697917,-0.022685185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation47.jpg,1,0.046614583,-0.058796296,1,0.265625,-0.096759259,1,0.147395833,-0.027314815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation48.jpg,1,0.040625,-0.061111111,1,0.265625,-0.102314815,1,0.145833333,-0.030092593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation49.jpg,1,0.034895833,-0.062037037,1,0.265625,-0.109259259,1,0.144270833,-0.033796296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation50.jpg,1,0.26875,-0.114351852,1,0.265625,-0.115740741,1,0.14296875,-0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation51.jpg,1,0.023958333,-0.065740741,1,0.265104167,-0.121296296,1,0.14140625,-0.040277778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation52.jpg,1,0.01796875,-0.067592593,1,0.264322917,-0.128240741,1,0.13984375,-0.043518519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variation53.jpg,1,0.012239583,-0.068518519,1,0.263020833,-0.132407407,1,0.137760417,-0.046296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
